Grafo 0:
7 12
7 11
8 17
8 10
9 11
9 14
10 22
11 22
12 17
13 14
17 21

Grafo 6:
Vertices: 37
Arestas:
0 36
0 22
0 13
0 6
0 1
0 34
0 4
0 15
0 17
0 33
1 30
1 21
1 24
1 31
1 17
1 13
1 10
1 20
2 10
2 29
2 23
3 24
4 26
4 19
4 16
4 15
4 33
4 9
4 10
5 23
5 30
5 15
5 6
5 35
6 17
6 24
6 26
7 26
7 18
7 21
7 30
7 34
7 23
7 17
8 17
8 13
8 28
8 29
8 24
9 17
9 33
9 26
9 30
9 28
9 20
10 30
10 36
10 20
10 23
11 36
11 13
11 35
11 26
11 29
12 31
12 15
12 27
12 19
13 19
13 34
13 18
13 15
13 32
13 17
14 36
14 32
14 19
14 16
14 28
14 17
15 26
15 18
15 20
15 31
16 27
16 36
16 31
17 21
17 23
17 30
17 28
18 22
19 29
19 26
20 21
20 26
20 22
21 30
22 28
22 36
22 34
22 26
23 35
23 31
23 24
23 36
24 29
24 30
25 29
26 34
26 33
26 36
27 34
27 29
28 31
29 31
30 34
31 35

Grafo 7:
Vertices: 51
Arestas:
0 25
0 27
0 1
0 41
0 50
0 48
0 9
0 44
0 8
1 15
1 34
1 18
1 41
1 4
1 44
1 36
1 35
2 31
2 15
2 25
2 32
2 19
2 26
2 13
2 4
2 22
3 39
3 29
3 22
3 37
3 16
3 5
4 20
4 16
4 24
4 32
4 38
4 14
4 19
4 34
4 49
5 50
5 12
5 29
5 24
5 41
5 28
5 49
5 27
6 39
6 34
6 46
6 13
6 44
6 49
7 28
7 11
7 50
7 25
7 48
7 45
7 17
8 35
8 23
8 50
8 19
8 39
8 30
8 10
8 34
8 11
9 41
9 27
9 39
9 14
9 28
10 50
10 16
10 12
10 36
10 45
10 49
10 37
10 25
10 33
10 40
10 46
10 43
11 21
11 50
11 23
11 22
11 40
11 27
11 38
12 38
12 45
13 31
13 33
13 24
13 41
13 29
14 25
14 47
14 50
14 24
14 39
15 25
15 29
15 50
15 30
15 49
15 48
16 36
16 23
16 41
16 19
16 42
16 37
16 28
16 33
16 40
17 29
17 41
18 42
18 37
18 23
18 38
18 31
18 21
19 29
19 46
19 49
19 50
19 41
19 39
20 31
20 48
20 41
20 26
20 35
20 42
20 22
20 34
20 23
20 44
21 31
21 40
21 25
21 24
21 38
21 32
22 46
22 42
22 32
23 43
23 41
23 40
23 49
23 24
23 46
23 25
24 32
24 30
24 46
24 48
24 41
24 44
25 37
25 28
25 39
25 41
25 32
25 31
25 50
25 38
26 42
26 40
26 49
26 38
27 48
28 39
28 31
29 45
29 34
29 50
30 38
30 40
30 39
30 44
30 47
30 46
30 37
31 41
31 36
31 46
32 45
32 49
32 43
32 33
33 43
33 49
34 47
34 36
34 37
35 49
35 45
35 44
35 48
35 37
36 41
38 48
39 41
40 50
40 45
40 44
40 43
41 47
41 45
42 49
43 50
44 47
48 50

Grafo 8:
Vertices: 16
Arestas:
0 14
0 2
0 8
0 9
0 7
0 6
0 10
0 15
0 11
0 12
0 4
0 1
1 15
1 7
1 11
1 5
1 14
1 3
1 12
1 2
1 4
1 13
1 8
1 9
1 6
1 10
2 11
2 5
2 14
2 10
2 4
2 6
2 7
2 8
2 9
2 3
2 12
2 15
2 13
3 7
3 10
3 9
3 6
3 14
3 4
3 13
3 15
3 5
4 7
4 9
4 8
4 15
4 5
4 11
4 12
4 14
4 10
4 13
5 10
5 8
5 6
5 14
5 13
5 11
5 15
5 12
5 7
6 13
6 14
6 15
6 10
6 11
6 7
6 12
6 9
7 15
7 12
7 9
7 14
7 10
7 11
7 13
8 15
8 10
8 12
8 11
8 14
8 9
8 13
9 12
9 11
9 13
9 10
9 14
9 15
10 12
10 15
10 14
10 11
11 13
11 14
12 14
12 13
13 15
13 14
14 15

Grafo 9:
Vertices: 17
Arestas:
0 11
0 6
0 12
0 10
0 3
0 2
0 1
0 8
0 16
0 4
0 13
0 14
0 15
1 2
1 13
1 7
1 11
1 16
1 8
1 15
1 5
1 14
1 9
1 12
1 6
2 10
2 9
2 11
2 4
2 16
2 5
2 15
2 6
2 3
2 13
2 8
2 14
3 7
3 8
3 12
3 16
3 13
3 9
3 6
3 4
3 15
3 11
4 8
4 9
4 15
4 12
4 11
4 5
4 7
4 6
5 14
5 9
5 13
5 15
5 16
5 11
5 8
5 12
5 10
6 16
6 8
6 14
6 9
6 15
6 10
6 12
6 7
7 12
7 10
7 8
7 15
7 11
7 14
7 13
7 16
7 9
8 11
8 15
8 16
8 12
8 10
8 13
9 11
9 15
9 10
10 12
10 14
11 12
11 16
11 13
11 15
11 14
12 13
12 15
12 14
12 16
13 16
13 15
13 14
15 16

Grafo 10:
Vertices: 54
Arestas:
0 31
0 17
0 53
0 18
0 23
0 44
0 5
0 7
0 21
0 9
0 48
0 30
0 32
0 28
0 37
0 8
0 39
0 49
0 19
0 42
0 15
0 45
0 34
0 51
0 25
0 1
0 20
0 35
0 11
0 13
0 50
0 29
1 10
1 23
1 33
1 22
1 36
1 6
1 12
1 11
1 29
1 5
1 32
1 15
1 42
1 38
1 18
1 8
1 41
1 31
1 48
1 47
1 27
1 28
1 52
1 34
1 30
1 44
1 26
1 14
1 2
1 24
1 17
1 43
1 16
1 19
1 35
2 45
2 10
2 38
2 41
2 5
2 18
2 52
2 31
2 43
2 11
2 16
2 9
2 44
2 3
2 32
2 34
2 48
2 36
2 23
2 14
2 20
2 7
2 53
2 22
2 12
2 37
2 49
2 27
2 30
2 40
2 47
2 29
3 31
3 49
3 23
3 45
3 5
3 53
3 6
3 19
3 38
3 44
3 48
3 50
3 14
3 17
3 37
3 34
3 11
3 18
3 46
3 41
3 35
3 40
3 16
3 32
3 29
3 36
3 8
3 28
3 12
3 4
3 10
3 7
4 24
4 23
4 26
4 35
4 11
4 22
4 16
4 44
4 31
4 53
4 5
4 10
4 38
4 30
4 28
4 8
4 43
4 27
4 15
4 48
4 20
4 19
4 40
4 33
4 21
4 46
4 39
4 12
4 52
4 6
4 32
4 50
4 18
4 49
5 52
5 50
5 44
5 32
5 17
5 51
5 12
5 18
5 27
5 34
5 15
5 43
5 22
5 36
5 11
5 38
5 7
5 24
5 29
5 37
5 39
5 30
5 48
5 8
5 23
5 21
5 20
5 47
6 11
6 46
6 21
6 18
6 52
6 53
6 39
6 12
6 47
6 7
6 44
6 34
6 43
6 14
6 50
6 35
6 38
6 29
6 27
6 20
6 28
6 33
6 24
6 25
6 40
6 51
6 48
6 31
6 8
6 10
7 14
7 20
7 43
7 52
7 23
7 17
7 21
7 10
7 48
7 47
7 25
7 45
7 41
7 28
7 29
7 16
7 40
7 42
7 27
7 12
7 9
7 46
7 15
7 51
7 34
7 50
8 47
8 9
8 27
8 10
8 28
8 11
8 22
8 17
8 31
8 49
8 43
8 15
8 35
8 13
8 20
8 39
8 19
8 16
8 48
8 37
8 29
8 44
8 21
8 50
8 45
8 26
8 24
8 32
8 14
9 30
9 28
9 40
9 43
9 52
9 31
9 37
9 48
9 38
9 11
9 50
9 23
9 45
9 53
9 39
9 51
9 17
9 46
9 27
9 49
9 42
9 25
9 21
9 32
9 33
9 20
9 19
9 36
9 26
10 22
10 32
10 35
10 52
10 15
10 21
10 17
10 20
10 42
10 14
10 28
10 25
10 26
10 36
10 19
10 41
10 30
10 43
10 16
10 27
10 13
10 51
10 29
10 48
10 31
11 17
11 25
11 27
11 41
11 44
11 15
11 36
11 40
11 24
11 18
11 20
11 46
11 29
11 48
11 21
11 13
11 23
11 52
11 30
11 22
11 49
11 14
11 42
12 14
12 27
12 31
12 41
12 49
12 29
12 46
12 20
12 35
12 25
12 47
12 33
12 50
12 44
12 16
12 51
12 23
12 32
12 15
12 24
12 30
12 52
12 43
12 17
12 39
13 44
13 29
13 39
13 24
13 16
13 19
13 47
13 21
13 42
13 23
13 51
13 38
13 27
13 34
13 48
13 15
13 49
13 30
13 33
13 25
13 26
13 14
13 35
13 52
13 41
13 37
14 31
14 15
14 25
14 42
14 28
14 22
14 18
14 48
14 38
14 24
14 37
14 30
14 16
14 40
14 17
14 49
14 21
14 27
14 35
14 50
14 51
14 52
14 26
14 29
15 31
15 44
15 51
15 16
15 32
15 45
15 22
15 36
15 23
15 47
15 24
15 43
15 42
15 35
15 41
15 34
15 25
15 17
15 26
15 28
15 29
15 52
15 30
15 48
15 33
16 17
16 42
16 34
16 20
16 51
16 43
16 52
16 27
16 21
16 46
16 26
16 22
16 50
16 49
16 30
16 47
16 37
16 39
16 19
16 44
16 32
16 18
17 38
17 34
17 28
17 23
17 22
17 40
17 44
17 24
17 26
17 37
17 43
17 52
17 50
17 33
17 47
17 25
17 21
17 31
17 46
17 48
17 30
18 49
18 24
18 40
18 41
18 39
18 48
18 26
18 46
18 32
18 43
18 44
18 53
18 21
18 20
18 23
18 28
18 42
18 45
19 41
19 53
19 37
19 38
19 32
19 23
19 35
19 20
19 52
19 39
19 25
19 29
19 49
19 34
19 27
19 44
19 26
19 22
19 42
19 28
19 50
19 33
19 36
19 47
20 33
20 25
20 37
20 24
20 28
20 35
20 46
20 34
20 43
20 40
20 31
20 26
20 50
20 22
20 49
20 30
20 29
20 42
21 33
21 32
21 25
21 28
21 49
21 29
21 44
21 50
21 23
21 47
21 34
21 48
21 35
21 46
21 26
22 36
22 23
22 46
22 49
22 27
22 34
22 42
22 24
22 29
22 51
22 45
22 50
22 53
22 47
22 40
22 30
22 31
22 38
22 43
22 52
22 41
23 32
23 47
23 42
23 24
23 41
23 37
23 43
23 29
23 27
23 35
23 53
23 49
23 45
23 40
23 39
23 31
23 52
23 36
24 29
24 25
24 44
24 27
24 50
24 36
24 37
24 46
24 26
24 38
24 52
24 48
24 39
24 31
24 40
24 28
25 45
25 44
25 53
25 50
25 34
25 43
25 48
25 52
25 39
25 37
25 51
25 49
25 41
25 26
25 32
26 45
26 49
26 48
26 41
26 28
26 36
26 38
26 51
26 33
26 43
26 31
26 37
26 44
26 29
26 47
26 32
27 37
27 52
27 30
27 49
27 29
27 33
27 38
27 45
27 48
27 47
27 41
27 51
27 40
27 53
27 35
27 36
27 28
27 46
28 31
28 46
28 52
28 50
28 35
28 38
28 30
28 42
28 49
28 37
28 36
28 32
28 43
28 48
28 33
29 50
29 39
29 44
29 51
29 48
29 47
29 38
29 40
29 45
29 31
29 30
29 32
29 46
29 43
30 52
30 38
30 39
30 46
30 49
30 50
30 47
30 48
30 43
30 36
30 51
30 41
30 31
30 35
31 34
31 52
31 46
31 44
31 41
31 45
31 38
31 33
31 43
31 40
31 32
31 35
32 53
32 36
32 51
32 41
32 50
32 44
32 43
32 35
32 47
32 38
32 52
32 37
32 34
33 47
33 40
33 35
33 41
33 53
33 48
33 42
33 52
33 51
33 50
33 45
34 36
34 49
34 48
34 52
34 35
34 42
34 46
34 47
34 44
34 50
34 51
34 39
35 45
35 49
35 44
35 38
35 50
35 36
35 47
35 43
35 37
35 42
36 37
36 50
36 46
37 43
37 48
37 52
37 39
37 51
37 46
37 41
37 42
37 44
37 47
37 45
38 48
38 53
38 42
38 43
38 39
38 49
38 50
39 49
39 45
39 44
39 43
39 47
39 48
39 53
39 50
40 52
40 41
40 53
40 45
40 44
40 43
40 42
40 50
41 51
41 48
41 46
41 52
41 53
41 50
42 43
42 47
42 50
42 53
42 46
42 48
42 51
43 47
43 52
43 49
43 50
43 53
43 51
43 44
43 48
44 50
44 45
45 49
45 47
45 51
46 48
46 50
46 49
46 51
47 49
47 48
47 51
47 52
48 49
49 51
49 52
49 53
50 53
51 52

Grafo 11:
Vertices: 79
Arestas:
0 68
0 76
0 51
0 66
0 55
0 18
0 78
0 44
0 2
0 14
0 67
0 46
0 26
0 6
0 74
0 43
0 8
0 37
0 59
0 1
0 50
0 27
0 29
0 15
0 58
0 75
0 20
0 11
0 49
0 25
0 34
0 4
0 77
0 36
0 7
0 56
0 72
0 9
0 42
0 70
0 38
0 41
0 39
0 54
0 31
0 28
0 48
0 65
0 21
0 64
0 24
0 22
1 70
1 27
1 67
1 54
1 69
1 50
1 46
1 68
1 60
1 28
1 65
1 5
1 29
1 56
1 20
1 44
1 15
1 31
1 17
1 62
1 74
1 52
1 36
1 24
1 9
1 19
1 32
1 48
1 25
1 63
1 12
1 10
1 57
1 34
1 77
1 13
1 37
1 22
1 39
1 7
1 16
1 43
1 45
1 66
1 33
1 58
1 21
1 38
1 2
1 64
1 73
2 67
2 58
2 19
2 32
2 4
2 29
2 52
2 39
2 65
2 33
2 54
2 75
2 12
2 70
2 26
2 25
2 66
2 49
2 8
2 46
2 21
2 78
2 76
2 50
2 3
2 42
2 59
2 22
2 20
2 48
2 16
2 56
2 9
2 5
2 14
2 27
2 41
2 55
2 57
2 40
2 73
2 71
2 31
2 38
2 17
2 11
2 13
2 15
2 43
2 6
3 65
3 45
3 66
3 53
3 16
3 56
3 59
3 6
3 39
3 60
3 64
3 4
3 62
3 76
3 63
3 48
3 72
3 23
3 52
3 21
3 74
3 20
3 68
3 47
3 17
3 11
3 34
3 15
3 14
3 5
3 41
3 44
3 36
3 13
3 10
3 73
3 25
3 42
3 24
3 67
4 16
4 29
4 71
4 24
4 20
4 52
4 5
4 9
4 37
4 66
4 58
4 62
4 23
4 14
4 38
4 48
4 64
4 43
4 41
4 61
4 69
4 72
4 19
4 51
4 34
4 18
4 39
4 65
4 68
4 74
4 76
4 13
4 49
4 56
4 54
4 42
4 30
4 60
4 12
4 47
4 28
4 15
4 45
4 44
4 11
4 17
4 6
4 77
5 74
5 54
5 73
5 16
5 71
5 28
5 46
5 58
5 62
5 42
5 50
5 76
5 13
5 9
5 26
5 7
5 51
5 67
5 31
5 69
5 75
5 27
5 21
5 29
5 35
5 65
5 39
5 55
5 10
5 20
5 24
5 25
5 14
5 22
5 11
5 45
5 78
5 77
5 36
5 41
5 48
5 61
6 23
6 35
6 55
6 47
6 78
6 40
6 22
6 73
6 58
6 61
6 52
6 75
6 34
6 21
6 26
6 50
6 9
6 76
6 48
6 37
6 53
6 46
6 36
6 67
6 60
6 8
6 70
6 62
6 18
6 17
6 14
6 41
6 20
6 10
6 7
6 65
6 12
6 43
6 39
6 25
6 28
6 29
6 72
6 49
6 51
6 32
7 37
7 47
7 11
7 63
7 66
7 64
7 50
7 40
7 62
7 72
7 22
7 60
7 28
7 34
7 24
7 29
7 44
7 75
7 52
7 10
7 17
7 9
7 70
7 48
7 71
7 36
7 76
7 15
7 74
7 33
7 67
7 49
7 73
7 18
7 58
7 27
7 59
7 65
7 54
7 20
7 32
7 38
7 16
7 68
7 43
7 19
7 78
8 62
8 46
8 52
8 39
8 12
8 50
8 49
8 36
8 32
8 61
8 68
8 35
8 30
8 22
8 31
8 26
8 71
8 65
8 47
8 59
8 16
8 42
8 11
8 37
8 33
8 66
8 72
8 9
8 17
8 69
8 38
8 23
8 75
8 78
8 45
8 73
8 34
8 15
8 21
8 77
8 51
8 76
8 27
8 41
8 20
9 40
9 76
9 42
9 58
9 37
9 28
9 14
9 68
9 39
9 70
9 13
9 67
9 78
9 56
9 71
9 49
9 53
9 33
9 63
9 18
9 61
9 59
9 48
9 20
9 57
9 73
9 17
9 27
9 52
9 41
9 51
9 55
9 72
9 34
9 64
9 65
9 15
9 47
9 23
9 50
9 36
10 62
10 32
10 42
10 33
10 13
10 26
10 76
10 70
10 51
10 23
10 59
10 40
10 54
10 78
10 24
10 28
10 73
10 63
10 21
10 61
10 44
10 60
10 45
10 16
10 34
10 12
10 38
10 30
10 35
10 65
10 43
10 36
10 48
10 66
10 47
10 53
10 67
10 27
10 72
10 22
10 19
10 55
11 44
11 60
11 49
11 71
11 33
11 58
11 38
11 74
11 76
11 20
11 64
11 17
11 66
11 35
11 67
11 52
11 16
11 28
11 68
11 62
11 19
11 57
11 40
11 41
11 25
11 27
11 30
11 21
11 31
11 73
11 78
11 13
12 41
12 60
12 74
12 75
12 34
12 71
12 19
12 27
12 55
12 78
12 66
12 58
12 28
12 56
12 38
12 43
12 21
12 61
12 52
12 73
12 62
12 54
12 39
12 42
12 23
12 36
12 20
12 24
12 45
12 53
12 35
12 67
12 77
12 48
12 63
12 18
13 55
13 49
13 77
13 75
13 68
13 33
13 24
13 18
13 60
13 50
13 72
13 34
13 51
13 70
13 30
13 63
13 38
13 19
13 54
13 48
13 57
13 26
13 40
13 67
13 41
13 35
13 62
13 37
13 44
13 32
13 47
13 58
13 64
13 36
13 73
13 61
13 43
13 56
13 53
13 29
13 15
13 42
13 28
14 63
14 42
14 46
14 62
14 73
14 43
14 51
14 56
14 32
14 31
14 19
14 15
14 29
14 21
14 17
14 74
14 36
14 40
14 37
14 77
14 48
14 30
14 25
14 41
14 65
14 55
14 69
14 28
14 60
14 54
14 72
14 71
14 75
14 16
14 49
14 18
14 22
15 62
15 30
15 58
15 21
15 56
15 53
15 55
15 28
15 59
15 44
15 27
15 18
15 33
15 40
15 67
15 70
15 48
15 49
15 17
15 61
15 34
15 66
15 47
15 52
15 31
15 32
15 51
15 77
15 45
15 72
15 42
15 74
15 60
15 37
15 73
15 25
15 22
15 76
15 68
15 39
15 20
15 16
16 19
16 29
16 64
16 43
16 61
16 37
16 72
16 18
16 51
16 28
16 32
16 17
16 63
16 49
16 78
16 46
16 35
16 41
16 73
16 76
16 57
16 33
16 21
16 50
16 20
16 52
16 24
16 31
16 47
16 30
16 55
16 38
16 45
16 75
16 48
16 69
16 66
16 40
16 42
16 39
16 70
17 55
17 45
17 58
17 73
17 33
17 48
17 65
17 35
17 57
17 24
17 43
17 18
17 38
17 37
17 70
17 63
17 66
17 46
17 54
17 61
17 31
17 69
17 22
17 72
17 30
17 28
17 62
17 47
17 75
17 23
17 25
17 19
17 78
17 21
17 40
18 38
18 77
18 41
18 30
18 72
18 33
18 46
18 55
18 37
18 58
18 73
18 47
18 70
18 63
18 39
18 71
18 34
18 67
18 43
18 68
18 52
18 24
18 65
18 62
18 20
18 31
18 66
18 35
18 74
18 45
18 44
18 28
18 78
18 56
19 49
19 25
19 42
19 77
19 65
19 21
19 59
19 35
19 46
19 78
19 60
19 22
19 24
19 43
19 48
19 27
19 54
19 62
19 76
19 66
19 44
19 31
19 37
19 51
19 34
19 67
19 40
19 57
19 30
19 38
20 24
20 61
20 62
20 43
20 44
20 63
20 76
20 23
20 34
20 37
20 75
20 47
20 64
20 74
20 56
20 55
20 38
20 54
20 36
20 65
20 66
20 26
20 67
20 21
20 40
20 46
20 71
20 72
20 51
20 31
20 60
20 45
20 28
20 49
21 66
21 68
21 22
21 62
21 49
21 53
21 32
21 75
21 43
21 31
21 54
21 52
21 59
21 46
21 78
21 67
21 69
21 61
21 57
21 63
21 56
21 58
21 72
21 40
21 26
21 44
21 33
21 28
21 48
21 30
21 38
21 71
21 76
21 25
21 77
22 51
22 45
22 60
22 75
22 31
22 48
22 71
22 39
22 55
22 43
22 58
22 41
22 38
22 56
22 65
22 63
22 72
22 25
22 52
22 76
22 57
22 33
22 24
22 74
22 29
22 68
22 47
22 59
22 46
22 73
22 64
22 40
22 50
23 62
23 51
23 41
23 70
23 44
23 59
23 35
23 45
23 36
23 72
23 73
23 31
23 42
23 38
23 34
23 58
23 40
23 68
23 29
23 32
23 56
23 30
23 66
23 33
23 61
23 39
23 78
23 77
23 76
23 27
24 76
24 35
24 61
24 36
24 73
24 46
24 75
24 26
24 42
24 65
24 47
24 38
24 30
24 74
24 71
24 57
24 60
24 62
24 72
24 63
24 44
24 68
24 70
24 66
24 27
24 39
24 67
24 50
24 51
24 48
24 43
24 25
25 42
25 69
25 52
25 77
25 65
25 40
25 45
25 35
25 46
25 33
25 39
25 58
25 30
25 38
25 29
25 27
25 28
25 57
25 62
25 48
25 34
25 43
25 44
25 68
25 31
25 64
25 36
25 26
25 76
25 37
25 67
25 56
25 61
25 51
26 40
26 72
26 38
26 34
26 71
26 68
26 76
26 35
26 45
26 28
26 69
26 51
26 77
26 30
26 53
26 59
26 31
26 37
26 65
26 70
26 46
26 55
26 73
26 29
26 60
26 54
26 42
26 43
26 78
26 67
26 63
26 44
27 62
27 49
27 65
27 66
27 69
27 61
27 68
27 44
27 45
27 63
27 32
27 47
27 51
27 64
27 48
27 57
27 72
27 73
27 29
27 30
27 71
27 37
27 59
27 33
27 31
27 56
27 34
27 77
27 53
28 66
28 55
28 39
28 32
28 67
28 57
28 62
28 71
28 46
28 40
28 56
28 69
28 58
28 78
28 37
28 75
28 51
28 35
28 77
28 60
28 48
28 65
28 42
28 36
28 64
28 33
28 50
28 29
28 59
28 45
28 73
29 37
29 51
29 35
29 67
29 30
29 73
29 31
29 55
29 63
29 33
29 38
29 62
29 48
29 68
29 36
29 72
29 42
29 69
29 76
29 54
29 50
29 34
29 66
29 43
29 46
30 49
30 48
30 62
30 31
30 45
30 36
30 51
30 57
30 41
30 76
30 54
30 32
30 61
30 67
30 71
30 77
30 55
30 47
30 73
30 42
30 38
30 50
30 46
30 75
30 69
30 52
30 56
30 63
30 39
30 35
30 34
30 64
30 44
31 57
31 71
31 53
31 54
31 67
31 32
31 39
31 33
31 36
31 37
31 52
31 69
31 49
31 75
31 77
31 78
31 38
31 72
31 60
31 73
31 56
31 50
31 55
31 51
31 48
31 44
31 45
31 34
31 66
31 74
32 60
32 78
32 68
32 44
32 56
32 71
32 57
32 53
32 45
32 37
32 52
32 76
32 36
32 43
32 73
32 58
32 46
32 42
32 33
32 69
32 63
32 62
32 47
32 75
32 50
32 74
33 46
33 72
33 69
33 63
33 74
33 77
33 41
33 56
33 76
33 36
33 43
33 50
33 64
33 70
33 78
33 42
33 54
33 55
33 67
33 34
33 38
33 52
34 64
34 35
34 49
34 63
34 78
34 37
34 56
34 70
34 58
34 55
34 41
34 73
34 45
34 51
34 43
34 77
34 39
34 57
34 65
34 36
34 52
34 71
34 67
34 47
34 69
34 74
34 62
34 40
34 48
35 53
35 56
35 52
35 41
35 40
35 39
35 61
35 58
35 71
35 38
35 55
35 77
35 78
35 48
35 42
35 59
35 62
35 49
35 74
35 37
35 50
35 36
35 73
35 47
35 70
35 72
35 60
35 57
35 66
36 48
36 59
36 63
36 61
36 43
36 68
36 39
36 73
36 42
36 58
36 74
36 55
36 70
36 54
36 67
36 40
36 46
36 71
36 78
36 37
36 62
36 65
36 60
36 57
36 75
36 50
36 44
36 66
37 48
37 59
37 52
37 67
37 73
37 70
37 51
37 49
37 62
37 50
37 68
37 60
37 72
37 56
37 76
37 77
37 47
37 41
37 43
37 61
37 65
37 66
37 44
37 38
38 49
38 55
38 73
38 72
38 62
38 59
38 58
38 43
38 61
38 44
38 39
38 53
38 69
38 64
38 47
38 63
38 48
38 41
38 71
38 75
38 66
38 65
39 74
39 53
39 73
39 63
39 61
39 48
39 66
39 56
39 69
39 43
39 75
39 49
39 44
39 65
39 78
39 46
39 45
39 42
39 55
39 62
40 64
40 77
40 57
40 56
40 69
40 51
40 59
40 78
40 43
40 41
40 76
40 53
40 68
40 73
40 65
40 50
40 63
40 72
40 45
40 49
40 47
40 61
40 58
41 75
41 46
41 59
41 71
41 51
41 63
41 49
41 60
41 77
41 44
41 73
41 52
41 42
41 48
41 50
41 57
41 55
41 69
41 78
41 65
41 54
42 75
42 60
42 51
42 64
42 76
42 65
42 77
42 71
42 56
42 49
42 45
42 73
42 44
42 67
42 61
42 57
42 66
42 68
42 47
42 43
42 55
42 69
42 59
43 75
43 65
43 52
43 58
43 49
43 60
43 54
43 56
43 57
43 73
43 69
43 74
43 48
43 51
43 61
43 59
43 66
43 63
43 44
43 72
43 67
43 68
43 62
43 77
43 53
44 66
44 50
44 61
44 73
44 64
44 62
44 55
44 72
44 71
44 58
44 78
44 47
44 69
44 68
44 56
44 57
44 75
44 74
44 76
44 70
44 46
44 45
45 67
45 46
45 69
45 66
45 77
45 73
45 71
45 53
45 55
45 68
45 74
45 49
45 63
45 64
45 62
45 54
45 61
45 78
45 58
45 72
45 56
45 51
46 69
46 66
46 76
46 70
46 63
46 50
46 64
46 65
46 73
46 60
46 47
46 49
46 62
46 51
46 71
46 54
46 48
46 75
46 57
46 74
46 78
47 58
47 59
47 74
47 62
47 75
47 52
47 71
47 54
47 73
47 76
47 69
47 65
47 64
47 78
47 51
47 60
47 66
47 48
47 70
47 77
48 73
48 60
48 50
48 51
48 62
48 68
48 67
48 52
48 58
48 72
48 56
48 74
48 53
48 55
48 70
48 78
48 49
48 75
48 76
49 54
49 68
49 69
49 74
49 52
49 70
49 66
49 78
49 58
49 60
49 67
49 50
49 64
49 71
49 77
49 72
49 51
50 76
50 73
50 62
50 78
50 65
50 72
50 77
50 60
50 64
50 63
50 71
50 54
50 70
50 61
50 67
50 68
50 58
50 52
50 75
51 66
51 72
51 63
51 52
51 58
51 55
51 57
51 65
51 74
51 75
51 56
51 69
51 64
51 60
51 76
51 54
51 78
51 62
51 59
52 53
52 62
52 72
52 70
52 77
52 71
52 54
52 67
52 66
52 60
52 76
52 73
53 68
53 55
53 65
53 66
53 64
53 76
53 74
53 72
53 78
53 67
53 71
53 63
53 59
53 61
53 58
54 64
54 55
54 67
54 63
54 56
54 62
54 75
54 77
54 59
54 65
54 61
54 68
54 57
54 76
55 59
55 61
55 68
55 71
55 60
55 75
55 70
55 76
55 62
55 56
55 78
55 77
55 63
55 74
55 65
56 74
56 71
56 69
56 57
56 75
56 78
56 73
56 64
56 77
56 76
56 59
56 72
56 66
56 68
56 61
57 67
57 76
57 70
57 77
57 58
57 60
57 72
57 63
57 68
57 64
57 74
57 66
57 65
57 59
57 61
58 76
58 71
58 65
58 70
58 60
58 62
58 73
58 64
58 59
58 78
58 72
59 60
59 69
59 71
59 61
59 72
59 65
59 73
59 67
59 66
59 70
59 76
60 66
60 71
60 74
60 63
60 68
60 78
60 77
60 70
60 73
60 62
60 61
60 65
60 64
60 72
61 77
61 67
61 72
61 66
61 74
61 73
61 75
61 69
61 62
62 69
62 71
62 65
62 74
62 76
62 67
62 72
62 68
62 63
62 77
62 75
62 66
62 73
62 78
63 76
63 78
63 65
63 77
63 70
63 68
63 74
63 67
63 72
63 69
63 71
64 72
64 68
64 71
64 66
64 76
64 75
64 77
64 78
64 70
64 65
65 67
65 69
65 71
65 72
65 73
65 76
65 74
65 70
66 75
66 71
66 77
66 70
66 72
66 69
67 78
67 70
67 68
67 73
67 76
67 75
68 71
68 70
68 75
68 78
68 72
69 75
69 78
69 70
70 75
70 74
70 73
70 71
70 72
71 72
71 74
71 78
72 74
72 76
72 77
72 73
73 77
73 75
73 74
73 76
73 78
74 76
75 77
76 77
77 78

Grafo 12:
Vertices: 36
Arestas:
0 35
0 20
0 33
0 13
0 27
1 30
1 28
1 32
1 2
1 7
1 18
1 35
1 4
2 9
2 21
2 20
2 35
2 15
2 6
2 16
2 12
2 23
3 5
3 34
3 13
3 10
3 32
3 9
3 16
3 6
3 21
3 28
3 33
3 15
4 28
4 21
4 14
4 12
4 30
4 29
4 16
4 11
4 32
4 24
4 5
4 15
5 13
5 31
5 32
5 24
5 29
5 23
5 20
5 33
6 29
6 16
6 21
6 31
6 20
6 13
6 18
7 19
7 10
7 18
7 13
7 35
8 35
8 17
8 30
8 23
8 33
9 24
9 12
9 13
9 27
10 35
10 30
10 26
10 17
11 22
11 14
11 34
11 16
12 16
12 26
13 31
13 32
13 24
13 27
13 28
14 15
14 33
14 16
15 32
15 27
15 34
15 26
15 25
16 18
16 28
16 24
16 19
16 34
17 20
17 26
18 22
18 26
18 30
18 23
18 33
18 24
19 24
19 22
19 30
19 26
20 30
20 33
20 25
20 31
21 34
22 34
22 33
22 35
22 28
23 34
23 35
23 32
23 24
24 28
24 26
24 25
24 35
25 30
25 28
26 30
26 35
27 34
27 31
28 32
29 31
30 34
32 34
32 33

Grafo 13:
Vertices: 23
Arestas:
0 12
0 9
0 18
0 19
0 10
0 1
0 7
0 15
0 8
0 13
0 5
0 11
0 17
